zip_code,latitude,longitude,city,state,county
1830,42.792639,-71.072501,Haverhill,MA,Essex
1831,42.771095,-71.122054,Haverhill,MA,Essex
1832,42.789627,-71.126562,Haverhill,MA,Essex
1833,42.72377,-70.981298,Georgetown,MA,Essex
1834,42.751074,-71.021437,Groveland,MA,Essex
1835,42.752844,-71.084301,Haverhill,MA,Essex
1840,42.70734,-71.161052,Lawrence,MA,Essex
1841,42.70979,-71.164402,Lawrence,MA,Essex
1842,42.635443,-70.879123,Lawrence,MA,Essex
1843,42.71037,-71.088303,Lawrence,MA,Essex
1844,42.73184,-71.186915,Methuen,MA,Essex
1845,42.672835,-71.087689,North Andover,MA,Essex
1850,42.446396,-71.459405,Lowell,MA,Middlesex
1851,42.446396,-71.459405,Lowell,MA,Middlesex
1852,42.446396,-71.459405,Lowell,MA,Middlesex
1853,42.446396,-71.459405,Lowell,MA,Middlesex
1854,42.446396,-71.459405,Lowell,MA,Middlesex
1860,42.802441,-71.0896,Merrimac,MA,Essex
1862,42.446396,-71.459405,North Billerica,MA,Middlesex
1863,42.446396,-71.459405,North Chelmsford,MA,Middlesex
1864,42.581332,-71.083725,North Reading,MA,Middlesex
1865,42.446396,-71.459405,Nutting Lake,MA,Middlesex
1866,42.446396,-71.459405,Pinehurst,MA,Middlesex
1867,42.537065,-71.107172,Reading,MA,Middlesex
1876,42.446396,-71.459405,Tewksbury,MA,Middlesex
1879,42.446396,-71.459405,Tyngsboro,MA,Middlesex
1880,42.499891,-71.068829,Wakefield,MA,Middlesex
1885,42.635443,-70.879123,West Boxford,MA,Essex
1886,42.446396,-71.459405,Westford,MA,Middlesex
1887,42.561782,-71.173888,Wilmington,MA,Middlesex
1888,42.446396,-71.459405,Woburn,MA,Middlesex
1889,42.571633,-71.109646,North Reading,MA,Middlesex
1890,42.454545,-71.148779,Winchester,MA,Middlesex
1899,42.635443,-70.879123,Andover,MA,Essex
1901,42.461246,-70.946743,Lynn,MA,Essex
1902,42.473195,-70.928593,Lynn,MA,Essex
1903,42.635443,-70.879123,Lynn,MA,Essex
1904,42.488896,-70.964694,Lynn,MA,Essex
1905,42.469395,-70.972844,Lynn,MA,Essex
1906,42.472112,-70.997794,Saugus,MA,Essex
1907,42.513295,-70.905893,Swampscott,MA,Essex
1908,42.427296,-70.922442,Nahant,MA,Essex
1910,42.454796,-70.974694,Lynn,MA,Essex
1913,42.853539,-70.948211,Amesbury,MA,Essex
1915,42.565145,-70.853843,Beverly,MA,Essex
1921,42.683256,-71.017403,Boxford,MA,Essex
1922,42.763216,-70.92812,Byfield,MA,Essex
1923,42.577188,-70.949245,Danvers,MA,Essex
1929,42.62781,-70.780576,Essex,MA,Essex
1930,42.630011,-70.694179,Gloucester,MA,Essex
1931,42.635443,-70.879123,Gloucester,MA,Essex
1936,42.635443,-70.879123,Hamilton,MA,Essex
1937,42.635443,-70.879123,Hathorne,MA,Essex
1938,42.68571,-70.864132,Ipswich,MA,Essex
1940,42.533732,-71.028775,Lynnfield,MA,Essex
1944,42.579503,-70.755062,Manchester,MA,Essex
1945,42.56142,-70.770768,Marblehead,MA,Essex
1949,42.644942,-71.087905,Middleton,MA,Essex
1950,42.80965,-70.873196,Newburyport,MA,Essex
1951,42.777524,-70.867246,Newbury,MA,Essex
1952,42.851234,-70.865667,Salisbury,MA,Essex
1960,42.536996,-70.973646,Peabody,MA,Essex
1961,42.635443,-70.879123,Peabody,MA,Essex
1965,42.558113,-70.825743,Prides Crossing,MA,Essex
1966,42.657866,-70.618057,Rockport,MA,Essex
1969,42.716155,-70.892754,Rowley,MA,Essex
1970,42.512946,-70.904237,Salem,MA,Essex
1971,42.635443,-70.879123,Salem,MA,Essex
1982,42.626664,-70.851125,South Hamilton,MA,Essex
1983,42.661793,-70.954487,Topsfield,MA,Essex
1984,42.597691,-70.8732,Wenham,MA,Essex
1985,42.79414,-70.971068,West Newbury,MA,Essex
2018,41.970474,-70.701357,Accord,MA,Plymouth
2019,42.076501,-71.470464,Bellingham,MA,Norfolk
2020,42.081825,-70.643868,Brant Rock,MA,Plymouth
2021,42.179146,-71.121185,Canton,MA,Norfolk
2025,42.233938,-70.815826,Cohasset,MA,Norfolk
2026,42.244733,-71.181141,Dedham,MA,Norfolk
2027,42.180048,-71.08923,Dedham,MA,Norfolk
2030,42.236114,-71.283072,Dover,MA,Norfolk
2031,41.998799,-71.200894,East Mansfield,MA,Bristol
2032,42.153786,-71.21455,East Walpole,MA,Norfolk
2035,42.062204,-71.235774,Foxboro,MA,Norfolk
2038,42.08868,-71.404814,Franklin,MA,Norfolk
2040,41.970474,-70.701357,Greenbush,MA,Plymouth
2041,42.069642,-70.649075,Green Harbor,MA,Plymouth
2043,42.212105,-70.884989,Hingham,MA,Plymouth
2044,41.970474,-70.701357,Hingham,MA,Plymouth
2045,42.284413,-70.873659,Hull,MA,Plymouth
2047,42.142836,-70.69353,Humarock,MA,Plymouth
2048,42.013182,-71.218373,Mansfield,MA,Bristol
2050,42.111805,-70.710744,Marshfield,MA,Plymouth
2051,42.151202,-70.734146,Marshfield Hills,MA,Plymouth
2052,42.181265,-71.309934,Medfield,MA,Norfolk
2053,42.156282,-71.427663,Medway,MA,Norfolk
2054,42.165249,-71.36126,Millis,MA,Norfolk
2055,41.970474,-70.701357,Minot,MA,Plymouth
2056,42.117511,-71.331793,Norfolk,MA,Norfolk
2059,41.970474,-70.701357,North Marshfield,MA,Plymouth
2060,41.970474,-70.701357,North Scituate,MA,Plymouth
2061,42.154145,-70.823035,Norwell,MA,Plymouth
2062,42.182798,-71.196277,Norwood,MA,Norfolk
2065,42.097219,-70.651567,Ocean Bluff,MA,Plymouth
2066,42.207254,-70.770188,Scituate,MA,Plymouth
2067,42.105288,-71.184785,Sharon,MA,Norfolk
2070,42.180048,-71.08923,Sheldonville,MA,Norfolk
2071,42.100399,-71.270933,South Walpole,MA,Norfolk
2072,42.118416,-71.105733,Stoughton,MA,Norfolk
2081,42.148624,-71.255533,Walpole,MA,Norfolk
2090,42.220548,-71.199238,Westwood,MA,Norfolk
2093,42.054311,-71.371169,Wrentham,MA,Norfolk
2101,42.370567,-71.026964,Boston,MA,Suffolk
2102,42.338947,-70.919635,Boston,MA,Suffolk
2103,42.338947,-70.919635,Boston,MA,Suffolk
2104,42.338947,-70.919635,Boston,MA,Suffolk
2105,42.338947,-70.919635,Boston,MA,Suffolk
2106,42.354318,-71.073449,Boston,MA,Suffolk
2107,42.338947,-70.919635,Boston,MA,Suffolk
2108,42.353806,-71.102446,Boston,MA,Suffolk
2109,42.360027,-71.054495,Boston,MA,Suffolk
2110,42.352847,-71.051466,Boston,MA,Suffolk
2111,42.351047,-71.059365,Boston,MA,Suffolk
2112,42.338947,-70.919635,Boston,MA,Suffolk
2113,42.365398,-71.055001,Boston,MA,Suffolk
2114,42.362097,-71.023661,Boston,MA,Suffolk
2115,42.342043,-71.096848,Boston,MA,Suffolk
2116,42.347207,-71.086095,Boston,MA,Suffolk
2117,42.338947,-70.919635,Boston,MA,Suffolk
2118,42.336162,-71.072854,Boston,MA,Suffolk
2119,42.323077,-71.084608,Boston,MA,Suffolk
2120,42.332484,-71.096416,Boston,MA,Suffolk
2121,42.307098,-71.081645,Boston,MA,Suffolk
2122,42.29658,-71.055215,Boston,MA,Suffolk
2123,42.338947,-70.919635,Boston,MA,Suffolk
2124,42.286784,-71.071045,Boston,MA,Suffolk
2125,42.31476,-71.067244,Boston,MA,Suffolk
2126,42.301247,-71.105195,Mattapan,MA,Suffolk
2127,42.329023,-71.020343,Boston,MA,Suffolk
2128,42.364197,-71.025694,Boston,MA,Suffolk
2129,42.382588,-71.065287,Charlestown,MA,Suffolk
2130,42.309661,-71.121097,Jamaica Plain,MA,Suffolk
2131,42.284197,-71.120896,Roslindale,MA,Suffolk
2132,42.277897,-71.155833,West Roxbury,MA,Suffolk
2133,42.338947,-70.919635,Boston,MA,Suffolk
2134,42.357169,-71.112646,Allston,MA,Suffolk
2135,42.349768,-71.104888,Brighton,MA,Suffolk
2136,42.254248,-71.129321,Hyde Park,MA,Suffolk
2137,42.338947,-70.919635,Readville,MA,Suffolk
2138,42.380442,-71.132947,Cambridge,MA,Middlesex
2139,42.365146,-71.101842,Cambridge,MA,Middlesex
2140,42.393246,-71.133833,Cambridge,MA,Middlesex
2141,42.368673,-71.083596,Cambridge,MA,Middlesex
2142,42.36284,-71.084814,Cambridge,MA,Middlesex
2143,42.38092,-71.098896,Somerville,MA,Middlesex
2144,42.402696,-71.12022,Somerville,MA,Middlesex
2145,42.391046,-71.095146,Somerville,MA,Middlesex
2148,42.436545,-71.085396,Malden,MA,Middlesex
2149,42.407396,-71.051183,Everett,MA,Middlesex
2150,42.378197,-71.038894,Chelsea,MA,Suffolk
2151,42.366303,-71.020494,Revere,MA,Suffolk
2152,42.378447,-70.981679,Winthrop,MA,Suffolk
2153,42.446396,-71.459405,Medford,MA,Middlesex
2155,42.422095,-71.109297,Medford,MA,Middlesex
2156,42.446396,-71.459405,West Medford,MA,Middlesex
2163,42.32532,-71.112159,Boston,MA,Suffolk
2169,42.241799,-71.006042,Quincy,MA,Norfolk
2170,42.267248,-71.016742,Quincy,MA,Norfolk
2171,42.284898,-71.014243,Quincy,MA,Norfolk
2176,42.458995,-71.053095,Melrose,MA,Middlesex
2177,42.446396,-71.459405,Melrose,MA,Middlesex
2180,42.474595,-71.098146,Stoneham,MA,Middlesex
2184,42.202216,-71.005192,Braintree,MA,Norfolk
2185,42.180048,-71.08923,Braintree,MA,Norfolk
2186,42.240598,-71.078494,Milton,MA,Norfolk
2187,42.180048,-71.08923,Milton Village,MA,Norfolk
2188,42.20794,-70.95514,Weymouth,MA,Norfolk
2189,42.210649,-70.932318,Weymouth,MA,Norfolk
2190,42.167841,-70.95074,Weymouth,MA,Norfolk
2191,42.251499,-70.94484,Weymouth,MA,Norfolk
2196,42.338947,-70.919635,Boston,MA,Suffolk
2199,42.347247,-71.082395,Boston,MA,Suffolk
2201,42.338947,-70.919635,Boston,MA,Suffolk
2202,42.361094,-71.061814,Boston,MA,Suffolk
2203,42.361485,-71.060364,Boston,MA,Suffolk
2204,42.338947,-70.919635,Boston,MA,Suffolk
2205,42.350334,-71.053877,Boston,MA,Suffolk
2206,42.338947,-70.919635,Boston,MA,Suffolk
2207,42.338947,-70.919635,Boston,MA,Suffolk
2208,42.338947,-70.919635,Boston,MA,Suffolk
2209,42.338947,-70.919635,Boston,MA,Suffolk
2210,42.347547,-71.040645,Boston,MA,Suffolk
2211,42.338947,-70.919635,Boston,MA,Suffolk
2212,42.446396,-71.459405,Boston,MA,Middlesex
2215,42.345079,-71.107653,Boston,MA,Suffolk
2216,42.338947,-70.919635,Boston,MA,Suffolk
2217,42.338947,-70.919635,Boston,MA,Suffolk
2222,42.364381,-71.063314,Boston,MA,Suffolk
2228,,,East Boston,MA,Suffolk
2238,42.446396,-71.459405,Cambridge,MA,Middlesex
2239,42.446396,-71.459405,Cambridge,MA,Middlesex
2241,42.338947,-70.919635,Boston,MA,Suffolk
2266,42.338947,-70.919635,Boston,MA,Suffolk
2269,42.180048,-71.08923,Quincy,MA,Norfolk
2283,42.338947,-70.919635,Boston,MA,Suffolk
2284,42.338947,-70.919635,Boston,MA,Suffolk
2293,42.338947,-70.919635,Boston,MA,Suffolk
2295,42.338947,-70.919635,Boston,MA,Suffolk
2297,42.338947,-70.919635,Boston,MA,Suffolk
2301,42.079399,-71.03999,Brockton,MA,Plymouth
2302,42.08475,-71.000189,Brockton,MA,Plymouth
2303,41.970474,-70.701357,Brockton,MA,Plymouth
2304,41.970474,-70.701357,Brockton,MA,Plymouth
2305,41.970474,-70.701357,Brockton,MA,Plymouth
2322,42.126049,-71.048216,Avon,MA,Norfolk
2324,41.973741,-70.976558,Bridgewater,MA,Plymouth
2325,41.98725,-70.972786,Bridgewater,MA,Plymouth
2327,42.040708,-70.827245,Bryantville,MA,Plymouth
2330,41.896238,-70.759689,Carver,MA,Plymouth
2331,41.970474,-70.701357,Duxbury,MA,Plymouth
2332,42.052985,-70.710808,Duxbury,MA,Plymouth
2333,42.02285,-70.931056,East Bridgewater,MA,Plymouth
2334,42.023528,-71.132397,Easton,MA,Bristol
2337,42.022225,-70.931588,Elmwood,MA,Plymouth
2338,41.988351,-70.860578,Halifax,MA,Plymouth
2339,42.123534,-70.851048,Hanover,MA,Plymouth
2340,42.123534,-70.851048,Hanover,MA,Plymouth
2341,42.055701,-70.875936,Hanson,MA,Plymouth
2343,42.144424,-71.00289,Holbrook,MA,Norfolk
2344,41.970474,-70.701357,Middleboro,MA,Plymouth
2345,41.888198,-70.581029,Manomet,MA,Plymouth
2346,41.915054,-70.882035,Middleboro,MA,Plymouth
2347,41.843757,-70.959981,Lakeville,MA,Plymouth
2348,41.970474,-70.701357,Middleboro,MA,Plymouth
2349,41.970474,-70.701357,Middleboro,MA,Plymouth
2350,42.018525,-70.847486,Monponsett,MA,Plymouth
2351,42.11749,-70.959888,Abington,MA,Plymouth
2355,41.916918,-70.801331,North Carver,MA,Plymouth
2356,42.053408,-71.12033,North Easton,MA,Bristol
2357,42.064499,-71.087091,North Easton,MA,Bristol
2358,41.95351,-70.713109,North Pembroke,MA,Plymouth
2359,42.065702,-70.800778,Pembroke,MA,Plymouth
2360,41.886207,-70.638717,Plymouth,MA,Plymouth
2361,41.970474,-70.701357,Plymouth,MA,Plymouth
2362,41.970474,-70.701357,Plymouth,MA,Plymouth
2364,41.979405,-70.744813,Kingston,MA,Plymouth
2366,41.850087,-70.704431,South Carver,MA,Plymouth
2367,41.96914,-70.812299,Plympton,MA,Plymouth
2368,42.171467,-71.055602,Randolph,MA,Norfolk
2370,41.954199,-70.885095,Rockland,MA,Plymouth
2375,42.023199,-71.111091,South Easton,MA,Bristol
2379,42.02165,-71.023588,West Bridgewater,MA,Plymouth
2381,41.931602,-70.561051,White Horse Beach,MA,Plymouth
2382,42.0785,-70.940837,Whitman,MA,Plymouth
2420,42.45631,-71.21665,Lexington,MA,Middlesex
2421,42.442567,-71.226453,Lexington,MA,Middlesex
2445,42.318097,-71.143697,Brookline,MA,Norfolk
2446,42.343097,-71.123046,Brookline,MA,Norfolk
2447,42.180048,-71.08923,Brookline Village,MA,Norfolk
2451,42.398588,-71.24505,Waltham,MA,Middlesex
2452,42.394319,-71.218049,Waltham,MA,Middlesex
2453,42.365396,-71.23165,Waltham,MA,Middlesex
2454,42.356719,-71.250479,Waltham,MA,Middlesex
2455,,,North Waltham,MA,Middlesex
2456,42.446396,-71.459405,New Town,MA,Middlesex
2457,42.180048,-71.08923,Babson Park,MA,Norfolk
2458,42.385096,-71.208399,Newton,MA,Middlesex
2459,42.334146,-71.183298,Newton Center,MA,Middlesex
2460,42.374296,-71.182371,Newtonville,MA,Middlesex
2461,42.361196,-71.205349,Newton Highlands,MA,Middlesex
2462,42.349496,-71.209699,Newton Lower Falls,MA,Middlesex
2464,42.36599,-71.221849,Newton Upper Falls,MA,Middlesex
2465,42.378145,-71.213199,West Newton,MA,Middlesex
2466,42.346696,-71.224957,Auburndale,MA,Middlesex
2467,42.357564,-71.211649,Chestnut Hill,MA,Middlesex
2468,42.327146,-71.231534,Waban,MA,Middlesex
2471,42.446396,-71.459405,Watertown,MA,Middlesex
2472,42.363096,-71.201398,Watertown,MA,Middlesex
2474,42.417595,-71.159696,Arlington,MA,Middlesex
2475,42.446396,-71.459405,Arlington Heights,MA,Middlesex
2476,42.379146,-71.184299,Arlington,MA,Middlesex
2477,42.446396,-71.459405,Watertown,MA,Middlesex
2478,42.412795,-71.204399,Belmont,MA,Middlesex
2479,42.446396,-71.459405,Waverley,MA,Middlesex
2481,42.310597,-71.274652,Wellesley Hills,MA,Norfolk
2482,42.294546,-71.299201,Wellesley,MA,Norfolk
2492,42.279797,-71.25006,Needham,MA,Norfolk
2493,42.375925,-71.227208,Weston,MA,Middlesex
2494,42.300147,-71.26315,Needham Heights,MA,Norfolk
2495,42.446396,-71.459405,Nonantum,MA,Middlesex
2532,41.745505,-70.590471,Buzzards Bay,MA,Barnstable
2534,41.669373,-70.62337,Cataumet,MA,Barnstable
2535,41.379034,-70.673082,Chilmark,MA,Dukes
2536,41.662506,-70.562843,East Falmouth,MA,Barnstable
2537,41.72832,-70.439975,East Sandwich,MA,Barnstable
2538,41.77544,-70.660562,East Wareham,MA,Plymouth
2539,41.401176,-70.552054,Edgartown,MA,Dukes
2540,41.614199,-70.493263,Falmouth,MA,Barnstable
2541,41.799312,-70.308662,Falmouth,MA,Barnstable
2542,41.65308,-70.553727,Buzzards Bay,MA,Barnstable
2543,41.593809,-70.646442,Woods Hole,MA,Barnstable
2552,41.379836,-70.643092,Menemsha,MA,Dukes
2553,41.67336,-70.608047,Monument Beach,MA,Barnstable
2554,41.287647,-70.08665,Nantucket,MA,Nantucket
2556,41.652967,-70.375475,North Falmouth,MA,Barnstable
2557,41.417376,-70.560032,Oak Bluffs,MA,Dukes
2558,41.74756,-70.658164,Onset,MA,Plymouth
2559,41.694771,-70.622769,Pocasset,MA,Barnstable
2561,41.770254,-70.533664,Sagamore,MA,Barnstable
2562,41.793263,-70.519584,Sagamore Beach,MA,Barnstable
2563,41.711291,-70.477482,Sandwich,MA,Barnstable
2564,41.273949,-70.015545,Siasconset,MA,Nantucket
2565,41.799312,-70.308662,Silver Beach,MA,Barnstable
2568,41.41595,-70.595235,Vineyard Haven,MA,Dukes
2571,41.760216,-70.694662,Wareham,MA,Plymouth
2573,41.379836,-70.643092,West Chop,MA,Dukes
2574,41.603946,-70.638189,West Falmouth,MA,Barnstable
2575,41.42125,-70.642806,West Tisbury,MA,Dukes
2576,41.769863,-70.749688,West Wareham,MA,Plymouth
2584,41.277794,-70.046019,Nantucket,MA,Nantucket
2601,41.829813,-70.138834,Hyannis,MA,Barnstable
2630,41.697313,-70.301394,Barnstable,MA,Barnstable
2631,41.852997,-70.044462,Brewster,MA,Barnstable
2632,41.796311,-70.175129,Centerville,MA,Barnstable
2633,41.859559,-70.0468,Chatham,MA,Barnstable
2634,41.799312,-70.308662,Centerville,MA,Barnstable
2635,41.624341,-70.43638,Cotuit,MA,Barnstable
2636,41.799312,-70.308662,Centerville,MA,Barnstable
2637,41.701438,-70.277212,Cummaquid,MA,Barnstable
2638,41.725716,-70.089142,Dennis,MA,Barnstable
2639,41.750745,-70.071836,Dennis Port,MA,Barnstable
2641,41.734713,-70.20467,East Dennis,MA,Barnstable
2642,41.850612,-70.020648,Eastham,MA,Barnstable
2643,41.784308,-69.962034,East Orleans,MA,Barnstable
2644,41.790031,-70.268632,Forestdale,MA,Barnstable
2645,41.835582,-70.043359,Harwich,MA,Barnstable
2646,41.845717,-70.053544,Harwich Port,MA,Barnstable
2647,41.635004,-70.306336,Hyannis Port,MA,Barnstable
2648,41.813034,-70.246666,Marstons Mills,MA,Barnstable
2649,41.788337,-70.253543,Mashpee,MA,Barnstable
2650,41.73497,-70.029065,North Chatham,MA,Barnstable
2651,41.824264,-69.98176,North Eastham,MA,Barnstable
2652,41.931061,-70.283584,North Truro,MA,Barnstable
2653,41.852933,-70.01539,Orleans,MA,Barnstable
2655,41.810178,-70.191269,Osterville,MA,Barnstable
2657,41.888775,-70.091057,Provincetown,MA,Barnstable
2659,41.848932,-70.030194,South Chatham,MA,Barnstable
2660,41.80038,-70.089244,South Dennis,MA,Barnstable
2661,41.686205,-70.032858,South Harwich,MA,Barnstable
2662,41.756694,-69.984123,South Orleans,MA,Barnstable
2663,41.800531,-70.076776,South Wellfleet,MA,Barnstable
2664,41.82412,-70.084259,South Yarmouth,MA,Barnstable
2666,41.987377,-70.047163,Truro,MA,Barnstable
2667,41.821307,-70.022806,Wellfleet,MA,Barnstable
2668,41.79055,-70.201719,West Barnstable,MA,Barnstable
2669,41.698721,-70.004937,West Chatham,MA,Barnstable
2670,41.710855,-70.072195,West Dennis,MA,Barnstable
2671,41.846719,-70.038282,West Harwich,MA,Barnstable
2672,41.635635,-70.323307,West Hyannisport,MA,Barnstable
2673,41.776105,-70.150512,West Yarmouth,MA,Barnstable
2675,41.716271,-70.135884,Yarmouth Port,MA,Barnstable
2702,41.782993,-71.017328,Assonet,MA,Bristol
2703,41.938976,-71.302297,Attleboro,MA,Bristol
2712,41.756214,-71.067062,Chartley,MA,Bristol
2713,41.42178,-70.931309,Cuttyhunk,MA,Dukes
2714,41.756214,-71.067062,Dartmouth,MA,Bristol
2715,41.817659,-71.151787,Dighton,MA,Bristol
2717,41.747358,-70.978947,East Freetown,MA,Bristol
2718,41.871407,-71.013148,East Taunton,MA,Bristol
2719,41.631672,-70.870045,Fairhaven,MA,Bristol
2720,41.819766,-71.165971,Fall River,MA,Bristol
2721,41.678895,-71.153648,Fall River,MA,Bristol
2722,41.756214,-71.067062,Fall River,MA,Bristol
2723,41.693802,-71.133088,Fall River,MA,Bristol
2724,41.684202,-71.175139,Fall River,MA,Bristol
2725,41.723851,-71.173989,Somerset,MA,Bristol
2726,41.757951,-71.153639,Somerset,MA,Bristol
2738,41.736735,-70.754015,Marion,MA,Plymouth
2739,41.664976,-70.810856,Mattapoisett,MA,Plymouth
2740,41.633416,-70.951045,New Bedford,MA,Bristol
2741,41.756214,-71.067062,New Bedford,MA,Bristol
2742,41.619557,-70.956346,New Bedford,MA,Bristol
2743,41.711894,-70.908286,Acushnet,MA,Bristol
2744,41.609354,-70.916181,New Bedford,MA,Bristol
2745,41.7087,-70.946883,New Bedford,MA,Bristol
2746,41.665704,-70.943021,New Bedford,MA,Bristol
2747,41.639261,-71.007578,North Dartmouth,MA,Bristol
2748,41.566464,-70.984253,South Dartmouth,MA,Bristol
2760,41.964376,-71.326448,North Attleboro,MA,Bristol
2761,41.756214,-71.067062,North Attleboro,MA,Bristol
2762,42.013553,-71.334399,Plainville,MA,Norfolk
2763,41.972584,-71.308229,Attleboro Falls,MA,Bristol
2764,41.847791,-71.155797,North Dighton,MA,Bristol
2766,41.959149,-71.180393,Norton,MA,Bristol
2767,41.9367,-71.048941,Raynham,MA,Bristol
2768,41.756214,-71.067062,Raynham Center,MA,Bristol
2769,41.852989,-71.243061,Rehoboth,MA,Bristol
2770,41.751812,-70.846041,Rochester,MA,Plymouth
2771,41.840103,-71.318995,Seekonk,MA,Bristol
2777,41.766629,-71.234443,Swansea,MA,Bristol
2779,41.828249,-71.064135,Berkley,MA,Bristol
2780,41.858851,-71.092827,Taunton,MA,Bristol
2783,41.756214,-71.067062,Taunton,MA,Bristol
2790,41.61547,-71.079636,Westport,MA,Bristol
2791,41.519104,-71.085137,Westport Point,MA,Bristol
2801,41.530131,-71.284066,Adamsville,RI,Newport
2802,41.954098,-71.462053,Albion,RI,Providence
2804,41.322365,-71.679251,Ashaway,RI,Washington
2806,41.742501,-71.320395,Barrington,RI,Bristol
2807,41.188888,-71.577696,Block Island,RI,Washington
2808,41.403784,-71.761665,Bradford,RI,Washington
2809,41.678378,-71.2704,Bristol,RI,Bristol
2812,41.469148,-71.675092,Carolina,RI,Washington
2813,41.395079,-71.66542,Charlestown,RI,Washington
2814,41.888971,-71.688769,Chepachet,RI,Providence
2815,41.770525,-71.65585,Clayville,RI,Providence
2816,41.694251,-71.636786,Coventry,RI,Kent
2817,41.631168,-71.667165,West Greenwich,RI,Kent
2818,41.64335,-71.478002,East Greenwich,RI,Kent
2822,41.5469,-71.650262,Exeter,RI,Washington
2823,41.7312,-71.546756,Fiskeville,RI,Providence
2824,42.000248,-71.563057,Forestdale,RI,Providence
2825,41.790569,-71.70644,Foster,RI,Providence
2826,41.982417,-71.600848,Glendale,RI,Providence
2827,41.691676,-71.727467,Greene,RI,Kent
2828,41.879298,-71.551682,Greenville,RI,Providence
2829,41.879298,-71.589357,Harmony,RI,Providence
