longitude,latitude,dir,dirCat,speed
-4.875,52.875,33,30,7.41
-4.625,52.875,32,30,6.58
-4.375,52.875,32,30,5.63
-4.125,52.875,31,30,4.86
-3.875,52.875,30,30,4.16
-3.625,52.875,30,30,3.79
-3.375,52.875,30,30,3.41
-3.125,52.875,30,30,3.01
-2.875,52.875,31,30,2.71
-2.625,52.875,32,30,2.52
-2.375,52.875,34,30,2.32
-2.125,52.875,36,30,2.13
-1.875,52.875,36,30,1.99
-1.625,52.875,34,30,1.90
-1.375,52.875,32,30,1.80
-1.125,52.875,30,30,1.70
-0.875,52.875,27,30,1.55
-0.625,52.875,23,30,1.35
-0.375,52.875,18,15,1.15
-0.125,52.875,10,15,0.97
0.125,53.125,2,0,1.15
0.375,53.125,7,0,1.74
0.625,53.125,9,15,2.23
0.875,53.125,9,15,2.53
1.125,53.125,11,15,2.67
1.375,53.125,21,15,2.66
1.625,53.125,31,30,2.72
1.875,53.125,34,30,2.75
2.125,53.125,43,45,2.80
2.375,53.125,57,60,2.99
2.625,53.125,69,75,3.32
2.875,53.125,79,75,3.75
3.125,53.125,86,90,4.22
3.375,53.125,92,90,4.72
3.625,53.125,97,90,5.27
3.875,53.125,102,105,5.85
4.125,53.125,104,105,6.25
4.375,53.125,105,105,6.46
4.625,53.125,107,105,6.62
4.875,53.125,108,105,6.74
5.125,53.125,109,105,6.81
5.375,53.125,107,105,6.01
5.625,53.125,105,105,5.06
5.875,53.125,104,105,4.85
6.125,53.125,103,105,4.79
6.375,53.125,102,105,4.84
6.625,53.125,100,105,4.90
6.875,53.125,99,105,4.97
7.125,53.125,98,105,5.06
7.375,53.125,98,105,5.16
7.625,53.125,98,105,5.27
7.875,53.125,97,90,5.37
8.125,53.125,96,90,5.38
8.375,53.125,95,90,5.29
8.625,53.125,93,90,5.23
8.875,53.125,92,90,5.17
9.125,53.125,91,90,5.14
9.375,53.125,90,90,5.12
9.625,53.125,89,90,5.11
9.875,53.125,88,90,5.09
-9.875,53.125,28,30,7.52
-9.625,53.125,29,30,6.43
-9.375,53.125,31,30,5.29
-9.125,53.125,32,30,5.08
-8.875,53.125,33,30,4.86
-8.625,53.125,35,30,4.57
-8.375,53.125,38,45,4.27
-8.125,53.125,41,45,3.98
-7.875,53.125,44,45,3.89
-7.625,53.125,44,45,4.05
-7.375,53.125,44,45,4.25
-7.125,53.125,45,45,4.44
-6.875,53.125,45,45,4.63
-6.625,53.125,44,45,4.85
-6.375,53.125,43,45,5.20
-6.125,53.125,39,45,6.27
-5.875,53.125,36,30,7.21
-5.625,53.125,35,30,7.36
-5.375,53.125,34,30,7.46
-5.125,53.125,33,30,7.56
-4.875,53.125,32,30,7.53
-4.625,53.125,30,30,6.26
-4.375,53.125,29,30,4.89
-4.125,53.125,29,30,4.61
-3.875,53.125,29,30,4.32
-3.625,53.125,28,30,3.94
-3.375,53.125,28,30,3.52
-3.125,53.125,27,30,3.06
-2.875,53.125,27,30,2.69
-2.625,53.125,28,30,2.45
-2.375,53.125,28,30,2.21
-2.125,53.125,29,30,2.00
-1.875,53.125,29,30,1.87
-1.625,53.125,27,30,1.80
-1.375,53.125,25,30,1.72
-1.125,53.125,23,30,1.63
-0.875,53.125,21,15,1.51
-0.625,53.125,17,15,1.34
-0.375,53.125,13,15,1.16
-0.125,53.125,6,0,0.97
0.125,53.375,12,15,1.58
0.375,53.375,19,15,2.22
0.625,53.375,23,30,2.54
0.875,53.375,25,30,2.63
1.125,53.375,29,30,2.69
1.375,53.375,36,30,2.73
1.625,53.375,43,45,2.80
1.875,53.375,48,45,2.89
2.125,53.375,56,60,3.05
2.375,53.375,67,60,3.33
2.625,53.375,77,75,3.69
2.875,53.375,85,90,4.14
3.125,53.375,91,90,4.61
3.375,53.375,96,90,5.11
3.625,53.375,100,105,5.66
3.875,53.375,104,105,6.23
4.125,53.375,106,105,6.71
4.375,53.375,108,105,7.06
4.625,53.375,109,105,7.30
4.875,53.375,110,105,7.46
5.125,53.375,111,105,7.63
5.375,53.375,111,105,7.31
5.625,53.375,110,105,6.86
5.875,53.375,108,105,6.12
6.125,53.375,108,105,6.15
6.375,53.375,107,105,6.19
6.625,53.375,103,105,5.55
6.875,53.375,102,105,5.61
7.125,53.375,101,105,5.69
7.375,53.375,101,105,5.79
7.625,53.375,100,105,5.89
7.875,53.375,99,105,5.92
8.125,53.375,98,105,5.81
8.375,53.375,97,90,5.67
8.625,53.375,96,90,5.58
8.875,53.375,95,90,5.51
9.125,53.375,93,90,5.45
9.375,53.375,92,90,5.40
9.625,53.375,90,90,5.35
9.875,53.375,88,90,5.30
-9.875,53.375,28,30,7.36
-9.625,53.375,30,30,6.32
-9.375,53.375,32,30,5.56
-9.125,53.375,32,30,5.35
-8.875,53.375,33,30,5.15
-8.625,53.375,35,30,4.87
-8.375,53.375,38,45,4.56
-8.125,53.375,41,45,4.26
-7.875,53.375,44,45,4.09
-7.625,53.375,45,45,4.17
-7.375,53.375,45,45,4.37
-7.125,53.375,45,45,4.57
-6.875,53.375,45,45,4.77
-6.625,53.375,44,45,4.98
-6.375,53.375,43,45,5.24
-6.125,53.375,39,45,6.32
-5.875,53.375,35,30,7.36
-5.625,53.375,34,30,7.51
-5.375,53.375,33,30,7.57
-5.125,53.375,31,30,7.61
-4.875,53.375,29,30,7.59
-4.625,53.375,28,30,6.65
-4.375,53.375,26,30,5.89
-4.125,53.375,24,30,5.81
-3.875,53.375,23,30,5.37
-3.625,53.375,22,15,4.90
-3.375,53.375,21,15,4.45
-3.125,53.375,21,15,3.51
-2.875,53.375,24,30,2.63
-2.625,53.375,24,30,2.32
-2.375,53.375,23,30,2.06
-2.125,53.375,23,30,1.87
-1.875,53.375,23,30,1.76
-1.625,53.375,22,15,1.69
-1.375,53.375,22,15,1.60
-1.125,53.375,21,15,1.52
-0.875,53.375,19,15,1.46
-0.625,53.375,17,15,1.39
-0.375,53.375,15,15,1.32
-0.125,53.375,11,15,1.24
0.125,53.625,21,15,2.34
0.375,53.625,25,30,2.63
0.625,53.625,27,30,2.65
0.875,53.625,30,30,2.69
1.125,53.625,34,30,2.73
1.375,53.625,43,45,2.80
1.625,53.625,52,45,2.94
1.875,53.625,59,60,3.13
2.125,53.625,67,60,3.40
2.375,53.625,75,75,3.70
2.625,53.625,83,90,4.07
2.875,53.625,90,90,4.51
3.125,53.625,96,90,5.00
3.375,53.625,100,105,5.49
3.625,53.625,103,105,6.02
3.875,53.625,106,105,6.57
4.125,53.625,108,105,7.11
4.375,53.625,110,105,7.59
4.625,53.625,111,105,7.92
4.875,53.625,112,105,8.11
5.125,53.625,113,120,8.31
5.375,53.625,114,120,8.50
5.625,53.625,114,120,8.67
5.875,53.625,113,120,8.10
6.125,53.625,112,105,8.22
6.375,53.625,112,105,8.30
6.625,53.625,110,105,7.67
6.875,53.625,109,105,7.71
7.125,53.625,108,105,7.72
7.375,53.625,107,105,7.75
7.625,53.625,106,105,7.80
7.875,53.625,106,105,7.74
8.125,53.625,105,105,7.55
8.375,53.625,102,105,6.72
8.625,53.625,98,105,5.96
8.875,53.625,97,90,5.84
9.125,53.625,95,90,5.74
9.375,53.625,93,90,5.64
9.625,53.625,90,90,5.55
9.875,53.625,88,90,5.49
-9.875,53.625,29,30,7.26
-9.625,53.625,31,30,6.25
-9.375,53.625,32,30,5.85
-9.125,53.625,32,30,5.64
-8.875,53.625,34,30,5.43
-8.625,53.625,36,30,5.14
-8.375,53.625,38,45,4.83
-8.125,53.625,41,45,4.53
-7.875,53.625,44,45,4.29
-7.625,53.625,45,45,4.30
-7.375,53.625,45,45,4.49
-7.125,53.625,45,45,4.67
-6.875,53.625,45,45,4.85
-6.625,53.625,45,45,5.03
-6.375,53.625,44,45,5.23
-6.125,53.625,38,45,6.33
-5.875,53.625,34,30,7.44
-5.625,53.625,33,30,7.57
-5.375,53.625,31,30,7.61
-5.125,53.625,29,30,7.61
-4.875,53.625,27,30,7.60
-4.625,53.625,25,30,7.26
-4.375,53.625,23,30,7.07
-4.125,53.625,21,15,6.93
-3.875,53.625,20,15,6.37
-3.625,53.625,18,15,5.84
-3.375,53.625,16,15,5.36
-3.125,53.625,16,15,4.03
-2.875,53.625,17,15,2.65
-2.625,53.625,17,15,2.23
-2.375,53.625,17,15,1.95
-2.125,53.625,17,15,1.78
-1.875,53.625,18,15,1.70
-1.625,53.625,18,15,1.62
-1.375,53.625,19,15,1.53
-1.125,53.625,19,15,1.44
-0.875,53.625,19,15,1.43
-0.625,53.625,19,15,1.47
-0.375,53.625,18,15,1.57
-0.125,53.625,18,15,1.85
0.125,53.875,28,30,2.77
0.375,53.875,31,30,2.75
0.625,53.875,34,30,2.74
0.875,53.875,37,30,2.75
1.125,53.875,42,45,2.77
1.375,53.875,51,45,2.87
1.625,53.875,60,60,3.07
1.875,53.875,69,75,3.35
2.125,53.875,75,75,3.68
2.375,53.875,82,75,4.01
2.625,53.875,89,90,4.38
2.875,53.875,95,90,4.81
3.125,53.875,100,105,5.28
3.375,53.875,104,105,5.78
3.625,53.875,106,105,6.29
3.875,53.875,109,105,6.82
4.125,53.875,111,105,7.37
4.375,53.875,112,105,7.91
4.625,53.875,114,120,8.27
4.875,53.875,114,120,8.48
5.125,53.875,115,120,8.67
5.375,53.875,116,120,8.84
5.625,53.875,116,120,8.99
5.875,53.875,116,120,9.11
6.125,53.875,115,120,9.25
6.375,53.875,114,120,9.40
6.625,53.875,114,120,9.54
6.875,53.875,113,120,9.58
7.125,53.875,112,105,9.53
7.375,53.875,112,105,9.51
7.625,53.875,111,105,9.50
7.875,53.875,110,105,9.45
8.125,53.875,110,105,9.29
8.375,53.875,108,105,8.37
8.625,53.875,105,105,7.28
8.875,53.875,102,105,6.43
9.125,53.875,97,90,5.84
9.375,53.875,95,90,5.77
9.625,53.875,92,90,5.70
9.875,53.875,89,90,5.65
-9.875,53.875,29,30,7.60
-9.625,53.875,31,30,6.63
-9.375,53.875,32,30,6.18
-9.125,53.875,33,30,5.91
-8.875,53.875,34,30,5.63
-8.625,53.875,37,30,5.30
-8.375,53.875,40,45,4.99
-8.125,53.875,43,45,4.72
-7.875,53.875,45,45,4.50
-7.625,53.875,46,45,4.48
-7.375,53.875,46,45,4.61
-7.125,53.875,46,45,4.72
-6.875,53.875,46,45,4.84
-6.625,53.875,46,45,4.98
-6.375,53.875,41,45,5.51
-6.125,53.875,34,30,6.61
-5.875,53.875,31,30,7.30
-5.625,53.875,31,30,7.41
-5.375,53.875,29,30,7.43
-5.125,53.875,27,30,7.41
-4.875,53.875,24,30,7.41
-4.625,53.875,21,15,7.44
-4.375,53.875,20,15,7.30
-4.125,53.875,19,15,6.89
-3.875,53.875,18,15,6.39
-3.625,53.875,16,15,5.86
-3.375,53.875,15,15,5.35
-3.125,53.875,12,15,4.21
-2.875,53.875,8,15,2.97
-2.625,53.875,9,15,2.41
-2.375,53.875,10,15,2.01
-2.125,53.875,12,15,1.79
-1.875,53.875,14,15,1.71
-1.625,53.875,17,15,1.63
-1.375,53.875,20,15,1.55
-1.125,53.875,23,30,1.47
-0.875,53.875,24,30,1.48
-0.625,53.875,24,30,1.58
-0.375,53.875,25,30,1.80
-0.125,53.875,26,30,2.36
0.125,54.125,37,30,2.97
0.375,54.125,40,45,2.93
0.625,54.125,43,45,2.89
0.875,54.125,47,45,2.88
1.125,54.125,52,45,2.89
1.375,54.125,60,60,3.01
1.625,54.125,69,75,3.25
1.875,54.125,77,75,3.56
2.125,54.125,83,90,3.92
2.375,54.125,89,90,4.27
2.625,54.125,95,90,4.65
2.875,54.125,100,105,5.07
3.125,54.125,104,105,5.53
3.375,54.125,107,105,6.01
3.625,54.125,109,105,6.51
3.875,54.125,111,105,7.03
4.125,54.125,113,120,7.56
4.375,54.125,114,120,8.09
4.625,54.125,115,120,8.45
4.875,54.125,116,120,8.66
5.125,54.125,117,120,8.85
5.375,54.125,118,120,9.03
5.625,54.125,118,120,9.21
5.875,54.125,118,120,9.40
6.125,54.125,117,120,9.63
6.375,54.125,117,120,9.85
6.625,54.125,116,120,10.08
6.875,54.125,115,120,10.15
7.125,54.125,115,120,10.09
7.375,54.125,114,120,10.04
7.625,54.125,114,120,10.01
7.875,54.125,113,120,9.95
8.125,54.125,113,120,9.78
8.375,54.125,112,105,9.41
8.625,54.125,111,105,8.67
8.875,54.125,106,105,6.96
9.125,54.125,100,105,5.79
9.375,54.125,97,90,5.77
9.625,54.125,94,90,5.76
9.875,54.125,91,90,5.77
-9.875,54.125,30,30,8.07
-9.625,54.125,31,30,7.24
-9.375,54.125,32,30,6.71
-9.125,54.125,33,30,6.34
-8.875,54.125,35,30,5.89
-8.625,54.125,39,45,5.40
-8.375,54.125,42,45,5.08
-8.125,54.125,45,45,4.86
-7.875,54.125,47,45,4.72
-7.625,54.125,47,45,4.69
-7.375,54.125,48,45,4.74
-7.125,54.125,48,45,4.77
-6.875,54.125,48,45,4.81
-6.625,54.125,48,45,4.89
-6.375,54.125,42,45,5.39
-6.125,54.125,37,30,6.01
-5.875,54.125,32,30,6.61
-5.625,54.125,28,30,7.10
-5.375,54.125,26,30,7.10
-5.125,54.125,23,30,7.09
-4.875,54.125,20,15,7.10
-4.625,54.125,17,15,7.13
-4.375,54.125,15,15,7.05
-4.125,54.125,14,15,6.77
-3.875,54.125,14,15,6.39
-3.625,54.125,13,15,5.89
-3.375,54.125,10,15,5.23
-3.125,54.125,5,0,4.32
-2.875,54.125,3,0,3.42
-2.625,54.125,4,0,2.74
-2.375,54.125,5,0,2.16
-2.125,54.125,8,15,1.85
-1.875,54.125,13,15,1.78
-1.625,54.125,18,15,1.71
-1.375,54.125,24,30,1.63
-1.125,54.125,29,30,1.58
-0.875,54.125,31,30,1.61
-0.625,54.125,32,30,1.73
-0.375,54.125,34,30,2.17
-0.125,54.125,35,30,2.77
0.125,54.375,43,45,3.16
0.375,54.375,47,45,3.09
0.625,54.375,50,45,3.03
0.875,54.375,54,60,2.99
1.125,54.375,60,60,3.01
1.375,54.375,68,75,3.15
1.625,54.375,77,75,3.43
1.875,54.375,84,90,3.77
2.125,54.375,90,90,4.15
2.375,54.375,95,90,4.54
2.625,54.375,100,105,4.93
2.875,54.375,104,105,5.36
3.125,54.375,108,105,5.81
3.375,54.375,110,105,6.29
3.625,54.375,112,105,6.78
3.875,54.375,114,120,7.27
4.125,54.375,115,120,7.78
4.375,54.375,116,120,8.28
4.625,54.375,117,120,8.65
4.875,54.375,118,120,8.86
5.125,54.375,118,120,9.06
5.375,54.375,119,120,9.25
5.625,54.375,119,120,9.45
5.875,54.375,119,120,9.70
6.125,54.375,118,120,9.99
6.375,54.375,118,120,10.29
6.625,54.375,118,120,10.58
6.875,54.375,117,120,10.66
7.125,54.375,117,120,10.57
7.375,54.375,116,120,10.49
7.625,54.375,116,120,10.42
7.875,54.375,115,120,10.33
8.125,54.375,115,120,10.14
8.375,54.375,114,120,9.75
8.625,54.375,111,105,8.36
8.875,54.375,106,105,6.52
9.125,54.375,102,105,5.80
9.375,54.375,99,105,5.82
9.625,54.375,96,90,5.86
9.875,54.375,93,90,5.92
-9.875,54.375,31,30,8.51
-9.625,54.375,32,30,7.97
-9.375,54.375,33,30,7.53
-9.125,54.375,34,30,7.15
-8.875,54.375,35,30,6.74
-8.625,54.375,40,45,5.91
-8.375,54.375,46,45,5.23
-8.125,54.375,48,45,5.04
-7.875,54.375,49,45,4.93
-7.625,54.375,49,45,4.89
-7.375,54.375,49,45,4.88
-7.125,54.375,49,45,4.87
-6.875,54.375,49,45,4.85
-6.625,54.375,49,45,4.87
-6.375,54.375,47,45,4.95
-6.125,54.375,44,45,5.12
-5.875,54.375,35,30,5.76
-5.625,54.375,27,30,6.55
-5.375,54.375,23,30,6.76
-5.125,54.375,19,15,6.76
-4.875,54.375,16,15,6.80
-4.625,54.375,12,15,6.87
-4.375,54.375,10,15,6.84
-4.125,54.375,10,15,6.64
-3.875,54.375,9,15,6.35
-3.625,54.375,6,0,5.68
-3.375,54.375,2,0,4.91
-3.125,54.375,359,360,4.28
-2.875,54.375,0,0,3.59
-2.625,54.375,1,0,2.94
-2.375,54.375,2,0,2.31
-2.125,54.375,6,0,1.95
-1.875,54.375,12,15,1.87
-1.625,54.375,18,15,1.79
-1.375,54.375,26,30,1.71
-1.125,54.375,32,30,1.68
-0.875,54.375,35,30,1.74
-0.625,54.375,38,45,2.14
-0.375,54.375,40,45,2.81
-0.125,54.375,41,45,3.16
0.125,54.625,46,45,3.18
0.375,54.625,50,45,3.09
0.625,54.625,55,60,3.00
0.875,54.625,60,60,2.94
1.125,54.625,66,60,2.95
1.375,54.625,75,75,3.13
1.625,54.625,84,90,3.46
1.875,54.625,91,90,3.85
2.125,54.625,97,90,4.29
2.375,54.625,101,105,4.73
2.625,54.625,106,105,5.16
2.875,54.625,109,105,5.61
3.125,54.625,112,105,6.09
3.375,54.625,114,120,6.58
3.625,54.625,116,120,7.06
3.875,54.625,117,120,7.54
4.125,54.625,117,120,8.02
4.375,54.625,118,120,8.51
4.625,54.625,119,120,8.85
4.875,54.625,119,120,9.04
5.125,54.625,119,120,9.23
5.375,54.625,119,120,9.40
5.625,54.625,120,120,9.60
5.875,54.625,119,120,9.86
6.125,54.625,119,120,10.16
6.375,54.625,119,120,10.46
6.625,54.625,119,120,10.76
6.875,54.625,118,120,10.84
7.125,54.625,118,120,10.71
7.375,54.625,117,120,10.59
7.625,54.625,117,120,10.48
7.875,54.625,116,120,10.37
8.125,54.625,116,120,10.17
8.375,54.625,115,120,9.79
8.625,54.625,111,105,7.89
8.875,54.625,105,105,6.15
9.125,54.625,104,105,6.03
9.375,54.625,102,105,6.04
9.625,54.625,99,105,6.09
9.875,54.625,98,105,6.74
-9.875,54.625,32,30,8.63
-9.625,54.625,33,30,8.32
-9.375,54.625,34,30,8.01
-9.125,54.625,35,30,7.71
-8.875,54.625,36,30,7.48
-8.625,54.625,42,45,6.43
-8.375,54.625,50,45,5.41
-8.125,54.625,52,45,5.24
-7.875,54.625,53,60,5.15
-7.625,54.625,52,45,5.10
-7.375,54.625,50,45,5.05
-7.125,54.625,49,45,4.99
-6.875,54.625,48,45,4.91
-6.625,54.625,47,45,4.89
-6.375,54.625,45,45,4.93
-6.125,54.625,41,45,5.02
-5.875,54.625,34,30,5.32
-5.625,54.625,24,30,5.95
-5.375,54.625,18,15,6.36
-5.125,54.625,15,15,6.38
-4.875,54.625,12,15,6.43
-4.625,54.625,6,0,6.04
-4.375,54.625,4,0,6.01
-4.125,54.625,6,0,6.26
-3.875,54.625,5,0,5.94
-3.625,54.625,360,360,5.06
-3.375,54.625,355,360,4.27
-3.125,54.625,357,360,3.90
-2.875,54.625,358,360,3.40
-2.625,54.625,1,0,2.91
-2.375,54.625,4,0,2.43
-2.125,54.625,8,15,2.15
-1.875,54.625,13,15,2.06
-1.625,54.625,18,15,1.95
-1.375,54.625,26,30,1.85
-1.125,54.625,35,30,2.06
-0.875,54.625,39,45,2.38
-0.625,54.625,41,45,2.76
-0.375,54.625,43,45,3.13
-0.125,54.625,43,45,3.21
0.125,54.875,47,45,3.11
0.375,54.875,53,60,2.97
0.625,54.875,59,60,2.86
0.875,54.875,65,60,2.79
1.125,54.875,73,75,2.81
1.375,54.875,82,75,3.04
1.625,54.875,91,90,3.44
1.875,54.875,98,105,3.90
2.125,54.875,104,105,4.41
2.375,54.875,108,105,4.90
2.625,54.875,111,105,5.38
2.875,54.875,114,120,5.87
3.125,54.875,117,120,6.37
3.375,54.875,118,120,6.88
3.625,54.875,119,120,7.36
3.875,54.875,120,120,7.82
4.125,54.875,120,120,8.29
4.375,54.875,120,120,8.75
4.625,54.875,120,120,9.06
4.875,54.875,120,120,9.22
5.125,54.875,120,120,9.37
5.375,54.875,121,120,9.51
5.625,54.875,121,120,9.68
5.875,54.875,120,120,9.91
6.125,54.875,120,120,10.18
6.375,54.875,120,120,10.45
6.625,54.875,119,120,10.70
6.875,54.875,119,120,10.76
7.125,54.875,119,120,10.61
7.375,54.875,118,120,10.46
7.625,54.875,118,120,10.32
7.875,54.875,117,120,10.19
8.125,54.875,117,120,10.01
8.375,54.875,116,120,9.69
8.625,54.875,112,105,8.03
8.875,54.875,107,105,6.50
9.125,54.875,106,105,6.38
9.375,54.875,105,105,6.42
9.625,54.875,103,105,6.51
9.875,54.875,102,105,7.74
-9.875,54.875,33,30,8.53
-9.625,54.875,34,30,8.29
-9.375,54.875,36,30,8.05
-9.125,54.875,38,45,7.82
-8.875,54.875,39,45,7.62
-8.625,54.875,45,45,6.58
-8.375,54.875,54,60,5.61
-8.125,54.875,56,60,5.46
-7.875,54.875,57,60,5.38
-7.625,54.875,54,60,5.29
-7.375,54.875,51,45,5.19
-7.125,54.875,48,45,5.08
-6.875,54.875,45,45,4.96
-6.625,54.875,43,45,4.90
-6.375,54.875,41,45,4.90
-6.125,54.875,37,30,4.92
-5.875,54.875,26,30,5.20
-5.625,54.875,15,15,5.75
-5.375,54.875,11,15,5.94
-5.125,54.875,7,0,5.59
-4.875,54.875,2,0,5.27
-4.625,54.875,355,360,4.86
-4.375,54.875,353,360,4.76
-4.125,54.875,357,360,4.90
-3.875,54.875,356,360,4.59
-3.625,54.875,353,360,4.10
-3.375,54.875,351,345,3.62
-3.125,54.875,353,360,3.33
-2.875,54.875,357,360,3.05
-2.625,54.875,2,0,2.79
-2.375,54.875,7,0,2.55
-2.125,54.875,12,15,2.42
-1.875,54.875,15,15,2.36
-1.625,54.875,19,15,2.27
-1.375,54.875,29,30,2.31
-1.125,54.875,38,45,2.70
-0.875,54.875,41,45,3.00
-0.625,54.875,42,45,3.06
-0.375,54.875,43,45,3.11
-0.125,54.875,44,45,3.16
0.125,55.125,49,45,2.81
0.375,55.125,56,60,2.68
0.625,55.125,65,60,2.59
0.875,55.125,73,75,2.57
1.125,55.125,82,75,2.67
1.375,55.125,92,90,3.00
1.625,55.125,100,105,3.50
1.875,55.125,106,105,4.04
2.125,55.125,110,105,4.62
2.375,55.125,114,120,5.16
2.625,55.125,116,120,5.65
2.875,55.125,118,120,6.16
3.125,55.125,120,120,6.68
3.375,55.125,121,120,7.18
3.625,55.125,122,120,7.64
3.875,55.125,122,120,8.08
4.125,55.125,122,120,8.51
4.375,55.125,122,120,8.94
4.625,55.125,122,120,9.22
4.875,55.125,122,120,9.36
5.125,55.125,122,120,9.49
5.375,55.125,122,120,9.62
5.625,55.125,122,120,9.77
5.875,55.125,121,120,9.98
6.125,55.125,121,120,10.24
6.375,55.125,121,120,10.49
6.625,55.125,120,120,10.73
6.875,55.125,120,120,10.76
7.125,55.125,120,120,10.59
7.375,55.125,119,120,10.43
7.625,55.125,119,120,10.28
7.875,55.125,118,120,10.14
8.125,55.125,118,120,9.98
8.375,55.125,117,120,9.70
8.625,55.125,114,120,8.18
8.875,55.125,108,105,6.77
9.125,55.125,108,105,6.68
9.375,55.125,107,105,6.77
9.625,55.125,105,105,7.40
9.875,55.125,103,105,8.31
-9.875,55.125,34,30,8.39
-9.625,55.125,36,30,8.22
-9.375,55.125,37,30,8.04
-9.125,55.125,39,45,7.88
-8.875,55.125,40,45,7.71
-8.625,55.125,44,45,7.06
-8.375,55.125,49,45,6.38
-8.125,55.125,51,45,6.06
-7.875,55.125,52,45,5.73
-7.625,55.125,53,60,5.43
-7.375,55.125,51,45,5.21
-7.125,55.125,42,45,5.05
-6.875,55.125,33,30,4.94
-6.625,55.125,28,30,4.91
-6.375,55.125,25,30,4.99
-6.125,55.125,21,15,5.07
-5.875,55.125,13,15,5.40
-5.625,55.125,6,0,5.72
-5.375,55.125,5,0,5.65
-5.125,55.125,0,0,5.23
-4.875,55.125,350,345,4.60
-4.625,55.125,344,345,4.29
-4.375,55.125,343,345,4.10
-4.125,55.125,343,345,3.81
-3.875,55.125,343,345,3.54
-3.625,55.125,343,345,3.33
-3.375,55.125,345,345,3.09
-3.125,55.125,349,345,2.85
-2.875,55.125,355,360,2.71
-2.625,55.125,1,0,2.59
-2.375,55.125,8,15,2.50
-2.125,55.125,13,15,2.47
-1.875,55.125,15,15,2.46
-1.625,55.125,22,15,2.48
-1.375,55.125,32,30,2.68
-1.125,55.125,37,30,2.85
-0.875,55.125,39,45,2.87
-0.625,55.125,41,45,2.87
-0.375,55.125,43,45,2.88
-0.125,55.125,45,45,2.89
0.125,55.375,52,45,2.19
0.375,55.375,64,60,2.13
0.625,55.375,76,75,2.18
0.875,55.375,87,90,2.30
1.125,55.375,97,90,2.57
1.375,55.375,105,105,3.06
1.625,55.375,110,105,3.66
1.875,55.375,114,120,4.28
2.125,55.375,116,120,4.92
2.375,55.375,118,120,5.48
2.625,55.375,120,120,5.98
2.875,55.375,121,120,6.48
3.125,55.375,122,120,6.98
3.375,55.375,123,120,7.46
3.625,55.375,123,120,7.88
3.875,55.375,123,120,8.28
4.125,55.375,123,120,8.67
4.375,55.375,123,120,9.05
4.625,55.375,123,120,9.31
4.875,55.375,123,120,9.46
5.125,55.375,123,120,9.60
5.375,55.375,123,120,9.74
5.625,55.375,123,120,9.89
5.875,55.375,122,120,10.12
6.125,55.375,122,120,10.38
6.375,55.375,122,120,10.64
6.625,55.375,121,120,10.90
6.875,55.375,121,120,10.93
7.125,55.375,120,120,10.75
7.375,55.375,120,120,10.59
7.625,55.375,120,120,10.44
7.875,55.375,119,120,10.30
8.125,55.375,119,120,10.13
8.375,55.375,118,120,9.85
8.625,55.375,115,120,8.32
8.875,55.375,110,105,6.91
9.125,55.375,109,105,6.84
9.375,55.375,109,105,6.97
9.625,55.375,106,105,8.07
9.875,55.375,104,105,8.67
-9.875,55.375,35,30,8.22
-9.625,55.375,37,30,8.11
-9.375,55.375,39,45,8.00
-9.125,55.375,41,45,7.90
-8.875,55.375,42,45,7.72
-8.625,55.375,42,45,7.43
-8.375,55.375,43,45,7.08
-8.125,55.375,44,45,6.63
-7.875,55.375,44,45,6.12
-7.625,55.375,43,45,5.64
-7.375,55.375,40,45,5.29
-7.125,55.375,28,30,5.18
-6.875,55.375,17,15,5.22
-6.625,55.375,11,15,5.29
-6.375,55.375,8,15,5.41
-6.125,55.375,6,0,5.49
-5.875,55.375,0,0,5.41
-5.625,55.375,358,360,5.44
-5.375,55.375,0,0,5.46
-5.125,55.375,358,360,5.22
-4.875,55.375,350,345,4.68
-4.625,55.375,340,345,4.12
-4.375,55.375,336,330,3.77
-4.125,55.375,337,330,3.47
-3.875,55.375,337,330,3.18
-3.625,55.375,338,345,2.88
-3.375,55.375,340,345,2.62
-3.125,55.375,345,345,2.46
-2.875,55.375,351,345,2.35
-2.625,55.375,357,360,2.27
-2.375,55.375,5,0,2.22
-2.125,55.375,9,15,2.21
-1.875,55.375,11,15,2.21
-1.625,55.375,19,15,2.32
-1.375,55.375,27,30,2.49
-1.125,55.375,29,30,2.50
-0.875,55.375,32,30,2.45
-0.625,55.375,36,30,2.38
-0.375,55.375,40,45,2.32
-0.125,55.375,44,45,2.27
0.125,55.625,58,60,1.47
0.375,55.625,78,75,1.57
0.625,55.625,94,90,1.83
0.875,55.625,105,105,2.18
1.125,55.625,113,120,2.64
1.375,55.625,117,120,3.25
1.625,55.625,119,120,3.92
1.875,55.625,120,120,4.60
2.125,55.625,122,120,5.27
2.375,55.625,122,120,5.85
2.625,55.625,123,120,6.32
2.875,55.625,123,120,6.79
3.125,55.625,124,120,7.27
3.375,55.625,124,120,7.72
3.625,55.625,124,120,8.11
3.875,55.625,124,120,8.45
4.125,55.625,124,120,8.79
4.375,55.625,124,120,9.12
4.625,55.625,124,120,9.38
4.875,55.625,124,120,9.54
5.125,55.625,124,120,9.70
5.375,55.625,124,120,9.86
5.625,55.625,124,120,10.05
5.875,55.625,123,120,10.29
6.125,55.625,123,120,10.57
6.375,55.625,123,120,10.84
6.625,55.625,122,120,11.12
